methode,type,threshold,nom_instance,N,M,F,tps,solv,obj,obj1,obj2,obj22,setup,valide,feas,opt 
IP3.exe,T19_small,small,instance_20_4_5_10_13_Sthr_2.txt,20,4,5,"315,563",1,302,302,0,0,13,1,1,1
IP3.exe,T19_small,small,instance_20_4_5_10_13_Sthr_3.txt,20,4,5,"379,766",1,2740,260,1,1,4,1,1,1
IP3.exe,T19_small,small,instance_20_4_5_10_13_Sthr_4.txt,20,4,5,"600,031",1,2622,242,1,1,6,1,1,0
IP3.exe,T19_small,small,instance_20_4_5_10_13_Sthr_5.txt,20,4,5,"600,062",1,9729,489,3,3,8,1,1,0
IP3.exe,T19_small,small,instance_20_4_5_10_13_Sthr_6.txt,20,4,5,"95,734",1,8753,353,3,3,10,1,1,1
IP3.exe,T19_small,small,instance_20_4_5_10_13_Sthr_7.txt,20,4,5,"433,141",1,7986,506,13,11,12,0,1,1
IP3.exe,T19_small,small,instance_20_4_5_10_13_Sthr_8.txt,20,4,5,"600,078",1,16352,432,4,4,8,1,1,0
IP3.exe,T19_small,small,instance_20_4_5_10_13_Sthr_9.txt,20,4,5,"1,625",1,124,124,0,0,3,1,1,1
IP3.exe,T20_big,big,instance_30_3_2_10_4_Bthr_0.txt,30,3,2,"4,235",1,1145,1145,0,0,3,1,1,1
IP3.exe,T20_big,big,instance_30_3_2_10_4_Bthr_1.txt,30,3,2,"26,375",1,1143,1143,0,0,6,1,1,1
IP3.exe,T20_big,big,instance_30_3_2_10_4_Bthr_2.txt,30,3,2,"3,11",1,686,686,0,0,3,1,1,1
IP3.exe,T20_big,big,instance_30_3_2_10_4_Bthr_3.txt,30,3,2,"3,156",1,977,977,0,0,2,1,1,1
IP3.exe,T20_big,big,instance_30_3_2_10_4_Bthr_4.txt,30,3,2,"1,531",1,733,733,0,0,2,1,1,1
IP3.exe,T20_big,big,instance_30_3_2_10_4_Bthr_5.txt,30,3,2,"88,422",1,2059,2059,0,0,8,1,1,1
IP3.exe,T20_big,big,instance_30_3_2_10_4_Bthr_6.txt,30,3,2,"13,766",1,777,777,0,0,6,1,1,1
IP3.exe,T20_big,big,instance_30_3_2_10_4_Bthr_7.txt,30,3,2,"48,766",1,1747,1747,0,0,4,1,1,1
IP3.exe,T20_big,big,instance_30_3_2_10_4_Bthr_8.txt,30,3,2,"600,031",1,2202,2202,0,0,6,1,1,0
IP3.exe,T20_big,big,instance_30_3_2_10_4_Bthr_9.txt,30,3,2,"0,703",1,571,571,0,0,1,1,1,1
IP3.exe,T20_medium,medium,instance_30_3_2_10_4_Mthr_0.txt,30,3,2,"0,985",1,627,627,0,0,2,1,1,1
IP3.exe,T20_medium,medium,instance_30_3_2_10_4_Mthr_1.txt,30,3,2,"8,625",1,1276,1276,0,0,3,1,1,1
IP3.exe,T20_medium,medium,instance_30_3_2_10_4_Mthr_2.txt,30,3,2,"3,672",1,688,688,0,0,3,1,1,1
IP3.exe,T20_medium,medium,instance_30_3_2_10_4_Mthr_3.txt,30,3,2,1,1,565,565,0,0,3,1,1,1
IP3.exe,T20_medium,medium,instance_30_3_2_10_4_Mthr_4.txt,30,3,2,"1,516",1,790,790,0,0,2,1,1,1
IP3.exe,T20_medium,medium,instance_30_3_2_10_4_Mthr_5.txt,30,3,2,"4,547",1,1170,1170,0,0,2,1,1,1
