methode;type;threshold;nom_instance;N;M;F;tps;solv;obj;obj1;obj2;obj22;setup;valide;feas;opt 
IP3.exe;T18_medium;medium;instance_20_4_4_10_11_Mthr_9.txt;20;4;4;2.343;1;169;169;0;0;5;1;1;1
IP3.exe;T18_small;small;instance_20_4_4_10_11_Sthr_0.txt;20;4;4;600.031;1;3664;424;5;5;12;1;1;0
IP3.exe;T18_small;small;instance_20_4_4_10_11_Sthr_1.txt;20;4;4;600.046;1;3744;504;4;4;9;1;1;0
IP3.exe;T18_small;small;instance_20_4_4_10_11_Sthr_2.txt;20;4;4;600.172;1;10594;394;8;8;11;1;1;0
IP3.exe;T18_small;small;instance_20_4_4_10_11_Sthr_3.txt;20;4;4;182.953;1;282;282;5;5;14;1;1;1
IP3.exe;T18_small;small;instance_20_4_4_10_11_Sthr_4.txt;20;4;4;600.078;1;8795;755;6;6;11;1;1;0
IP3.exe;T18_small;small;instance_20_4_4_10_11_Sthr_5.txt;20;4;4;14.625;1;247;247;2;2;9;1;1;1
IP3.exe;T18_small;small;instance_20_4_4_10_11_Sthr_6.txt;20;4;4;385.641;1;373;373;3;3;9;1;1;1
IP3.exe;T18_small;small;instance_20_4_4_10_11_Sthr_7.txt;20;4;4;600.125;1;10804;424;7;7;7;1;1;0
IP3.exe;T18_small;small;instance_20_4_4_10_11_Sthr_8.txt;20;4;4;600.86;1;6860;380;5;5;7;1;1;0
IP3.exe;T18_small;small;instance_20_4_4_10_11_Sthr_9.txt;20;4;4;52.219;1;283;283;3;3;9;1;1;1
IP3.exe;T19_big;big;instance_20_4_5_10_13_Bthr_0.txt;20;4;5;3.828;1;212;212;0;0;4;1;1;1
IP3.exe;T19_big;big;instance_20_4_5_10_13_Bthr_1.txt;20;4;5;5.328;1;244;244;0;0;4;1;1;1
IP3.exe;T19_big;big;instance_20_4_5_10_13_Bthr_2.txt;20;4;5;5.187;1;229;229;0;0;4;1;1;1
IP3.exe;T19_big;big;instance_20_4_5_10_13_Bthr_3.txt;20;4;5;1.407;1;120;120;0;0;3;1;1;1
IP3.exe;T19_big;big;instance_20_4_5_10_13_Bthr_4.txt;20;4;5;9.406;1;291;291;0;0;4;1;1;1
IP3.exe;T19_big;big;instance_20_4_5_10_13_Bthr_5.txt;20;4;5;26.141;1;483;483;0;0;3;1;1;1
IP3.exe;T19_big;big;instance_20_4_5_10_13_Bthr_6.txt;20;4;5;3.203;1;181;181;0;0;3;1;1;1
IP3.exe;T19_big;big;instance_20_4_5_10_13_Bthr_7.txt;20;4;5;238.265;1;11297;797;7;7;8;1;1;1
IP3.exe;T19_big;big;instance_20_4_5_10_13_Bthr_8.txt;20;4;5;1.687;1;118;118;0;0;5;1;1;1
IP3.exe;T19_big;big;instance_20_4_5_10_13_Bthr_9.txt;20;4;5;2.125;1;143;143;0;0;6;1;1;1
IP3.exe;T19_medium;medium;instance_20_4_5_10_13_Mthr_0.txt;20;4;5;7;1;265;265;0;0;5;1;1;1
IP3.exe;T19_medium;medium;instance_20_4_5_10_13_Mthr_1.txt;20;4;5;3.063;1;170;170;0;0;4;1;1;1
IP3.exe;T19_medium;medium;instance_20_4_5_10_13_Mthr_2.txt;20;4;5;483.079;1;2607;447;4;4;10;1;1;1
IP3.exe;T19_medium;medium;instance_20_4_5_10_13_Mthr_3.txt;20;4;5;24.891;1;247;247;0;0;7;1;1;1
IP3.exe;T19_medium;medium;instance_20_4_5_10_13_Mthr_4.txt;20;4;5;6.532;1;225;225;0;0;2;1;1;1
IP3.exe;T19_medium;medium;instance_20_4_5_10_13_Mthr_5.txt;20;4;5;61.016;1;415;415;1;1;7;1;1;1
IP3.exe;T19_medium;medium;instance_20_4_5_10_13_Mthr_6.txt;20;4;5;10.89;1;297;297;0;0;4;1;1;1
IP3.exe;T19_medium;medium;instance_20_4_5_10_13_Mthr_7.txt;20;4;5;11.578;1;312;312;2;2;4;1;1;1
IP3.exe;T19_medium;medium;instance_20_4_5_10_13_Mthr_8.txt;20;4;5;600.047;1;7264;544;6;6;11;1;1;0
IP3.exe;T19_medium;medium;instance_20_4_5_10_13_Mthr_9.txt;20;4;5;50.672;1;4997;237;5;5;6;1;1;1
IP3.exe;T19_small;small;instance_20_4_5_10_13_Sthr_0.txt;20;4;5;600.047;1;7642;322;9;9;7;1;1;0
IP3.exe;T19_small;small;instance_20_4_5_10_13_Sthr_1.txt;20;4;5;600.094;1;11030;310;11;11;8;1;1;0
IP3.exe;T19_small;small;instance_20_4_5_10_13_Sthr_2.txt;20;4;5;309.391;1;302;302;4;4;13;1;1;1
IP3.exe;T19_small;small;instance_20_4_5_10_13_Sthr_3.txt;20;4;5;376.218;1;2740;260;1;1;4;1;1;1
IP3.exe;T19_small;small;instance_20_4_5_10_13_Sthr_4.txt;20;4;5;600.031;1;2622;242;2;2;6;1;1;0
IP3.exe;T19_small;small;instance_20_4_5_10_13_Sthr_5.txt;20;4;5;600.047;1;9700;460;10;10;7;1;1;0
IP3.exe;T19_small;small;instance_20_4_5_10_13_Sthr_6.txt;20;4;5;94.219;1;8753;353;8;8;10;1;1;1
IP3.exe;T19_small;small;instance_20_4_5_10_13_Sthr_7.txt;20;4;5;421.204;1;7986;506;4;4;12;1;1;1
IP3.exe;T19_small;small;instance_20_4_5_10_13_Sthr_8.txt;20;4;5;600.047;1;16354;434;6;6;8;1;1;0
IP3.exe;T19_small;small;instance_20_4_5_10_13_Sthr_9.txt;20;4;5;1.593;1;124;124;0;0;3;1;1;1
IP3.exe;T20_big;big;instance_30_3_2_10_4_Bthr_0.txt;30;3;2;4.187;1;1145;1145;1;1;3;1;1;1
IP3.exe;T20_big;big;instance_30_3_2_10_4_Bthr_1.txt;30;3;2;25.968;1;1143;1143;2;2;6;1;1;1
IP3.exe;T20_big;big;instance_30_3_2_10_4_Bthr_2.txt;30;3;2;3;1;686;686;1;1;3;1;1;1
IP3.exe;T20_big;big;instance_30_3_2_10_4_Bthr_3.txt;30;3;2;3.125;1;977;977;2;2;2;1;1;1
IP3.exe;T20_big;big;instance_30_3_2_10_4_Bthr_4.txt;30;3;2;1.5;1;733;733;1;1;2;1;1;1
IP3.exe;T20_big;big;instance_30_3_2_10_4_Bthr_5.txt;30;3;2;87.172;1;2059;2059;2;2;8;1;1;1
IP3.exe;T20_big;big;instance_30_3_2_10_4_Bthr_6.txt;30;3;2;13.578;1;777;777;2;2;6;1;1;1
IP3.exe;T20_big;big;instance_30_3_2_10_4_Bthr_7.txt;30;3;2;47.656;1;1747;1747;2;2;4;1;1;1
IP3.exe;T20_big;big;instance_30_3_2_10_4_Bthr_8.txt;30;3;2;600.031;1;2195;2195;2;2;6;1;1;0
IP3.exe;T20_big;big;instance_30_3_2_10_4_Bthr_9.txt;30;3;2;0.687;1;571;571;0;0;1;1;1;1
IP3.exe;T20_medium;medium;instance_30_3_2_10_4_Mthr_0.txt;30;3;2;0.969;1;627;627;0;0;2;1;1;1
IP3.exe;T20_medium;medium;instance_30_3_2_10_4_Mthr_1.txt;30;3;2;8.469;1;1276;1276;1;1;3;1;1;1
IP3.exe;T20_medium;medium;instance_30_3_2_10_4_Mthr_2.txt;30;3;2;3.531;1;688;688;1;1;3;1;1;1
IP3.exe;T20_medium;medium;instance_30_3_2_10_4_Mthr_3.txt;30;3;2;0.985;1;565;565;0;0;3;1;1;1
IP3.exe;T20_medium;medium;instance_30_3_2_10_4_Mthr_4.txt;30;3;2;1.5;1;790;790;0;0;2;1;1;1
IP3.exe;T20_medium;medium;instance_30_3_2_10_4_Mthr_5.txt;30;3;2;4.5;1;1170;1170;0;0;2;1;1;1
IP3.exe;T20_medium;medium;instance_30_3_2_10_4_Mthr_6.txt;30;3;2;0.328;1;370;370;1;1;1;1;1;1
IP3.exe;T20_medium;medium;instance_30_3_2_10_4_Mthr_7.txt;30;3;2;426.531;1;1929;1929;2;2;6;1;1;1
IP3.exe;T20_medium;medium;instance_30_3_2_10_4_Mthr_8.txt;30;3;2;4.39;1;1258;1258;0;0;2;1;1;1
IP3.exe;T20_medium;medium;instance_30_3_2_10_4_Mthr_9.txt;30;3;2;2.14;1;791;791;2;2;3;1;1;1
IP3.exe;T20_small;small;instance_30_3_2_10_4_Sthr_0.txt;30;3;2;4.531;1;1020;1020;0;0;3;1;1;1
